0,1,2,3,4,5,6,7,8,target
16.66324004085248,60.39565773616358,-79.1731034306632,-91.85115997294471,6.52608449772302,118.60548583127783,-83.2878955652476,-21.068951894097744,14.981282238726855,-215.47806336530283
-53.75731080456136,52.73436193270248,-94.17010358066456,2.9750826378256088,49.5470547691523,46.702472273280605,-95.6847183709162,58.22684799544253,-53.718326982333785,-476.5798563194202
-33.20272614520523,-37.799664239724166,-31.682004178281936,-35.07211752642993,-34.99787532815816,-58.88610372707941,30.455486047330076,75.22067787894899,132.3026429350633,-293.0665282593236
-80.34269524206917,-81.28373515284373,68.54142102045002,103.69611209261049,85.50314131263748,40.70550044633804,-73.51164214842781,-37.451172848567474,-61.312961391326425,1299.0512107039458
-125.86976432616652,-35.48238586117007,47.03492908857268,-86.73297069882183,-28.52674985079072,16.219331937799904,34.41424538852379,-63.56203442113488,279.00417624327866,772.3764238468963
59.1035499121363,-29.98895612754967,45.97366293003625,25.718128082491848,19.31915094037419,73.64259664603111,-65.81334352760547,-72.7974384313471,119.28776984870282,964.0100521008704
-156.3288202533981,-60.34087137654864,-34.33518417329505,-51.97251372334919,-6.003734323519614,38.10406386454183,23.41395714729266,-94.57384200618874,-71.01020945634653,386.2416420132476
149.90564051145773,131.10377101247641,-69.77702847648123,6.760627261698082,76.12907927940023,3.078681406826631,-39.50730373882195,-3.1200018775142344,-48.8025696496418,-639.1374696839362
-73.95502268032348,-126.69545539022624,81.80310321066763,-79.45721150873206,11.099858039402886,35.181852419538735,-221.45307444129543,-49.65608257807633,-1.7601839102238017,1329.7857333697998
-171.89986675917842,62.13113298562101,106.16085356644184,137.82611225304493,150.82208363427003,-20.387914328331387,-28.622651978316348,165.7419528418055,64.72736767390155,453.09151009845056
-40.57128457594296,99.23989676548791,-114.19231562245625,-30.06478631453297,-24.528417892845695,-64.45139994435654,-126.54169637906956,-107.52612964411902,-11.166841649681645,-822.9158501971514
-68.20599628634459,-82.03799476416171,-40.2662338713469,-74.8999707215653,8.061435581589235,47.900847716023414,-80.22540944577017,-35.903532168396474,90.01376647702097,583.3603824404479
-147.07135813578665,60.55823767091457,-130.83014868088998,-69.66575923759547,6.402039770776953,103.3439438066793,-217.12309499148574,96.62256546243992,-92.26733619902107,-779.6363090995001
150.51122946753483,-19.660762793085123,58.577790669302466,-161.55037478731714,45.737129490273446,27.340803553841226,-58.39764217156368,-23.139350238789994,-69.8985233719411,512.4965709168735
-133.9876184894408,-31.25203501961923,-3.4306676022848475,46.02127074225862,79.14651899773945,36.09322036780086,52.27111683267211,184.17965908737176,173.5167328517702,260.07823084146423
-11.34411406350956,66.8051925025537,133.0902653349304,-23.395977204333565,-133.77622674063792,185.67590662975948,193.72685256086456,-95.52148420350171,14.687349513414153,373.6731786810989
208.80986499922344,-55.00290278045677,105.5678209784805,136.2524478816495,150.95764294503985,-71.1477916867023,12.47152519867219,125.30293116097393,-40.281871263484966,703.1047727410896
-41.51504376348942,9.66128317971565,241.28768410770323,113.02406536004241,38.588199910296225,103.8714557700143,-28.711394629652954,67.02875262513143,-82.5887768633529,1124.764642863398
-88.13414569459776,158.8083303081673,-97.44678631769663,159.90346459407033,79.63606564304263,121.4410841300953,-34.49893028385942,-92.1996241997349,-69.28290445822682,-288.84927492181293
-181.88046949708587,112.71987866841513,-110.79332917542497,-47.10421756316613,-92.68128232753061,-71.24499119984894,-85.89584057780488,-17.584974834101455,-95.10808522149881,-1465.0513570669552
76.51569484853394,-14.430087926078999,68.04145074517929,17.019570238611628,-12.258795952427734,7.406604275882099,-33.776761133773185,-74.43229950548701,-214.618780872672,262.23690774955685
-13.342180953231875,149.00992374363068,57.17233877026274,-109.81650906465666,186.0385907750792,125.01583238240997,-115.12894913973035,-131.66382742128678,-90.43483152725541,886.8305176033699
-80.78540563671388,-103.12704851197778,81.78688049740542,-79.81663321862217,-52.05019892483167,49.9509441959893,14.276426226545464,-158.8642709799534,9.830878290526169,1140.1117757411002
14.703371884266373,-116.24349703048742,-46.83145581885365,139.87319231135643,40.575712899628144,47.557909275946024,-69.44698381140175,-42.45058178017696,-108.5536961217939,628.7772938534043
42.77364761037805,202.8815493784189,138.00071010171644,-109.83905657226414,-73.25684999773512,25.64784793275089,-124.8255588310596,-78.04699310549623,-17.56989470816322,-349.74191908722827
-12.711865944067268,40.09507640754201,-75.99685928731095,-128.8659385102824,17.515496060957076,-78.51393183203655,52.87018122367332,-42.55686587946473,-225.3230311198553,-784.4928560933001
134.48227961816238,-25.418972688982798,16.054779916875244,-53.20760931146247,-32.0431655824869,-26.401575729927085,176.7341941242738,142.4708620888444,23.37341036994627,-490.57210854327286
4.68179458338059,142.90933980305357,-122.93315131224351,-61.16801913065263,116.7682990321377,34.833320893166395,77.27805412963997,-92.49022670212777,146.8370269466373,-238.23679551082927
-55.58580411036117,61.09755975274275,-56.01949901933349,59.279059957724954,-35.47576051712724,-18.802837967946566,141.67603130169084,89.71239686694452,34.979878960720946,-925.0066172652301
-14.037705728435384,25.641117613976466,-82.3215761708008,-79.13790829452509,-86.56235960372064,-38.09567694446141,-5.924694896276336,29.65066463949589,-142.59139097496973,-1133.6190110297064
76.18321078466217,103.87940164432459,-40.743123546288956,130.58810457862648,-25.47923628502879,-56.130101203380875,-22.0357678245967,96.79354438558926,135.36474340081227,-901.0166042699963
-108.32790029124556,-65.78500397796385,49.71555993853402,-163.86515724420363,41.43373734156097,-192.70744117761743,124.7912599449406,25.75212048629405,193.93779937617316,389.73858392670587
74.42795537347374,42.231540129053556,13.241289208287085,75.58539313363733,45.65033302295833,-56.800959009425256,-65.23894351889892,27.575453953144947,-133.97004194047037,-283.72856785025755
-125.40555286597544,-184.08953239450813,-15.38240113738161,-72.4575482239171,-100.07473749777745,192.7116308548886,-61.4822598378046,7.648228067663439,102.13555911734633,938.6004768759252
95.86518938976987,66.72044520976557,-122.21137580626483,99.27992955271542,86.72390504451397,169.61815173730926,-1.96329917619282,-75.45187857961935,-34.541219906985454,64.81896015469135
-90.05643126655228,-88.86071942412535,-186.39340156734318,-166.71910825902958,-6.1817916646382285,46.00222645948726,-124.89676412395198,-199.95656830622147,-109.28290534222272,159.41469082339665
156.58736337824365,-45.24582429950326,-83.78249235230481,67.09334622690852,96.86602573950516,151.25895386683533,-69.22895231417749,89.1861327756999,-63.37164616804864,262.57063258902247
102.51934778724944,70.18130111380972,-44.877315096642135,10.013001472113224,-67.35273922352764,163.24940348680607,6.1663188038799515,-57.41378012363557,3.8285420670733386,-228.0708579166745
-24.810618617884302,-144.57953991618476,-20.5505115647962,-186.51303006982397,68.99058012179428,-47.549618634452074,58.8250669646301,-74.17590484279029,-131.62948323531722,724.568866446822
-194.6222355859763,-107.14643858834579,-19.17714048673364,107.1847473612905,-30.485066496365064,-56.632599135566174,-90.28318234744368,-72.8310926158468,-124.07023194126346,320.05661713505117
-80.30004129893727,-69.11205256734212,-12.202634054213304,-95.46217228060961,34.361523054168075,-56.692135139070274,-245.11951361955516,71.50011583048284,13.04701327723477,220.25214028643325
-88.46650201602296,51.453709821885816,226.41232992199187,-51.91216066943258,25.575014120858913,125.58573807634576,-8.153104234568076,21.70488071433177,-30.17984315515248,1032.2851338116868
-30.99173217080163,9.130024061914849,-94.98203034681406,-152.90318386364,-37.628464691493726,-77.26093755500528,10.362321490307355,59.484183818094095,133.53580708222438,-783.6242360757395
-67.04897502279307,-60.15421198364373,-75.46959027582592,86.29737627762036,50.09598876741115,-39.71885377879868,-48.175367749541046,-81.99334574185697,-65.73826370567095,315.2869672559382
-9.241310672207614,7.908266988692141,88.06865590017482,-148.89566784065872,109.0336458631499,-27.929153798126126,-286.9269142947277,-66.14070496812506,-47.510371454166936,941.9511383207487
120.16920975349967,-123.08975692926751,-128.65539096816576,5.287399176654654,175.67694915428126,-40.849068268805205,125.14785545130323,-24.993975949249982,-102.89267485462592,476.09645293405896
-38.45183219981425,293.2522112404234,34.519264916584916,3.6409785453090553,82.48845423895627,82.24795890567218,-78.18399789847365,-23.23795948749549,129.33310780470805,-388.4748297878619
-189.50293659472987,-21.990946611659805,81.78278445572211,1.4819220760089522,-161.04293771116815,39.565728828921806,51.81752697653814,-109.2179250210299,-51.26983118432488,149.9862215104156
-86.47906187906581,-167.9209050020171,100.74277101198055,1.4234602369696632,12.01617586206684,2.8974759537506074,0.8961539556044071,-131.04945372855184,-195.48674326182376,1372.5301573839824
64.70062359013026,-6.322744309849271,-5.317247752740462,86.12171607971445,38.39350315273521,-5.79956749118641,87.31651944360983,96.67393613789645,10.643961957795755,-143.464813439191
-37.22918944059141,-63.73884340595458,-5.076888399804731,-164.6721092825706,57.4529934598382,42.540550068457705,-112.99652584594944,-56.1386307711995,-67.55701824704109,699.5710306656978
-62.498263580713974,112.46942571294774,86.61016411727648,-53.51892300451663,-90.42431575856318,-102.5524412996472,-162.83672587222622,-150.78380407457894,69.34056351964185,-166.29489856512836
-79.43326884299633,151.94683460272273,-25.406047985183633,-46.88645449527384,83.51379759322604,211.7312493278113,-5.599213018151501,-25.16281504447651,-89.12500232574521,11.422220706164167
-115.36420210872026,-62.501917002232155,6.38812879865853,-99.71995060290986,-62.39995288735292,65.6486901979275,-55.869327040809736,-16.653820389593673,158.20582970273693,472.2162111895526
-4.0839198609964145,-65.50632646961574,80.19574772338738,-51.982921766633474,147.95051465872672,78.35609341827094,134.53479863115513,60.80846485507772,12.150578725191613,1179.1176906780947
13.83097553619913,22.215112014599832,-175.35213310557432,-18.860302209090385,38.55709667508804,-13.313167016544675,225.4560117330963,103.16836275026972,94.29815284662743,-982.5788192445592
60.35311435120594,-16.58602758546948,-11.961538427920384,-76.6626364586579,-44.734888746969006,120.743301815123,64.31733205415375,10.944332049884142,-156.05198256888556,-153.07033198184416
-64.02587784173332,-9.37978325061564,-20.219448107933804,113.34458383281279,81.15201362166896,42.37316901106482,-57.13223767226949,32.64459369886137,-142.03960295569632,195.2304366890438
194.98018994704165,190.01541977238597,219.78038880299957,107.77969691299722,76.9031054728795,15.681518920487997,26.479327104057532,7.23408795540245,-13.248497574812601,323.26743093766754
23.026789795781845,16.140623262773584,152.5360586300135,163.4024766574536,143.318141615242,78.83130691575539,-100.94550632812171,-148.5083192436188,17.47027521887993,1790.660705524651
218.80462322047202,106.99786449921618,-38.027354451348536,48.89355332819454,-95.59252398193108,-18.050436880993534,-173.32166791409568,136.9656120241325,130.46290115351164,-1251.195871832721
122.14545194780952,-118.87509875048585,-90.50098663205573,36.84623938878504,-0.7042766173427975,-9.915971506113125,64.53666275665282,-97.24876538512547,103.64543975958651,435.9534608715576
29.212289628604715,-45.24559064458745,98.75049024004241,-0.9177589952197017,43.517267115438415,24.109992854699932,142.19816601686168,110.05027921928519,293.1051920252309,808.4042195677388
-142.2041419013522,103.47651346714899,-112.6564470387697,-70.03479538520484,-35.027335148634776,122.28369264185581,-27.484528829942718,-87.3866734746847,86.2606206905791,-420.43780991214095
-24.426283874475704,77.60424513923687,-19.260895178505358,145.5130904147553,137.9221894979906,-86.15605870444269,139.22464625213965,273.87060910134517,118.88833491134707,-685.3242907927943
122.12685152094367,90.65280337159516,-37.45106031918696,63.33805450994596,-126.16454000281385,122.00130212612224,-21.947114202275266,-69.8360188788973,-50.475007302166986,-686.0295788313281
52.097343886695754,125.40448028076784,-91.92934392077838,-28.08362923185254,71.4427981098465,-8.799842362423256,-200.29643380910036,47.27834941559121,-89.18146982319769,-827.6673572698044
189.07934485859226,44.46326015073458,71.17031904460416,-117.71602595950374,90.95881751257436,36.8637716002515,18.32675081767984,-65.81958602412833,-127.97108187702555,486.3122263997453
152.973456238119,-84.269159307188,-12.38090136651152,40.879541942490924,-89.38062406180066,33.577939458197484,-170.60504966577034,-22.609484105708226,77.03557704674311,224.2190633754949
-164.59531944584396,-19.78892969726408,-81.36632630877577,-31.438122330764834,189.78007691008943,-2.1276180356059102,-35.48618165587974,-1.1997490311384025,-79.63710569632333,481.49125687826233
-12.055457331950455,-47.33295490148312,152.41571625460276,35.30482767864805,30.9982600693056,65.47164749780126,-8.930062139922553,-15.82312863243944,-36.59066762021482,1131.6975427965892
83.38087499352048,-34.15632448412572,45.573880806645704,113.68951534679424,43.639239149771406,-103.55919402288973,-103.85651783706,-113.27557049334168,-66.90826679484192,547.31483311709
-122.85585091283838,-81.48546423845225,-27.877389024850473,21.373250429262193,-86.77462977162831,180.05102968802532,-96.72825088885197,-3.5714692425459176,-127.48688983429291,254.72235965942826
90.54078970268631,9.660766444940732,13.838742080874589,-15.715471913961274,31.679913941016498,-114.91661191492572,-88.97977397517327,-20.140555050500915,-45.00987935426432,-100.66535805422812
-20.508219447523505,32.523538956164934,113.36611035301543,-60.48283466149841,94.40058500313265,55.14252636915658,63.9600792657821,-116.91359666870069,3.216787738512398,1111.1093774132357
20.33372432661119,-34.532528124605,26.25420917946199,-41.66613908165161,-202.8473001481665,-48.848713953470806,13.737492655723733,-99.11933253257405,-166.7435882346906,-607.7957448947183
185.2058440835727,8.516749717228734,5.454959282459355,41.52237646976592,90.29195191869272,45.06928768004016,-105.97082321986038,-14.347675552636286,10.367682682696701,545.5468619446679
-73.99689531010371,-28.953272329284157,83.69305724496041,58.56684210058404,82.79744993473703,-214.95623441174646,22.006204982392745,88.39984052408226,17.134420845008535,141.11848154705916
20.289897660118513,-67.67167537252013,-48.96908217059601,15.852618633353755,-6.564985390749831,69.07831191007014,262.5022927826985,226.4194222297454,67.90924538639867,-420.3110880522683
-69.29724452520443,132.98385368790017,-162.39118524944448,198.03157238795166,-11.461430834318781,86.54805818415014,88.5971915497134,116.94239645772649,-156.65224407431054,-1538.539270551116
-25.932002143405114,-110.15339010674585,-103.69946053062007,69.76894857739192,53.32217647482893,76.20677832130596,39.8706588149345,-99.82959251498677,31.278381462530934,794.9050360548212
52.59545594059015,-4.387863021856269,-59.75072405253364,182.2961543950909,-29.63457158470493,98.91491543396086,-100.4702258955565,-141.7345157286082,8.58575122928386,313.7497370504736
3.8983406515678762,-36.412324694474194,-6.4017862400536165,40.45180575591253,-15.87501362649259,-28.692210395527283,166.98465219441215,-90.54576328695056,-85.70980712888607,74.03121377642961
202.85474888766763,88.68110335699832,196.67121397732268,34.3816045193728,58.6575910787711,-67.6707283929504,-210.0665323665426,64.01787610728097,-3.4375178347169766,374.5404686435755
98.14560083131062,-15.79641973598666,-86.22888114761363,160.74178147521107,1.9550091029191727,17.40828460393818,-129.6156435393342,-11.330744765320208,-42.01177099450328,-207.75415907258343
114.84876640723908,64.4995905865874,-191.9773403733343,54.688867768416515,-169.3479073104625,-216.77017114748006,79.19544825500051,99.07895617511592,214.89584653765849,-2336.8557170021127
